Recorder Data Information,Test Reference Number,22_02_21_ETC_TB10_6,Source Frequency,10 Hz,
,Recorder Name,Legislative_Recorder,Destination Frequency,10 Hz,

Sr No,Rec.Index,TimeStamp,ESpeedDemand,SPEED,EngineSpeed,GearSet,RT_GEAR_Fdbk,Clutch_Demand,ETorqueDemand,TORQUE,TorqueDemand,ThrottleDemand,THROTTLESET,THROTTLEFB,CATS_Humidity,CATS_Press,CATS_Temp,T_Oil,POWER obs,Fuel_Flow,FUEL_DENSITY,RT_StepMode,OBD_ENGINERPM,OBD_KMPH,OBD_Abs_Baro_Press,OBD_AbsoluteLoadValue,OBD_AirFlowRate,OBD_Amb_Air_Temp,OBD_AmbientAirTemp,OBD_Cal_Load,OBD_CatalystTemp1,OBD_CatalystTemp2,OBD_Cmd_Evp_Purge,OBD_CommandEGR,OBD_Ctrl_Mode_Voltage,OBD_Dist_Aftr_DTC_Cleared,OBD_EGR_ERROR,OBD_Eng_AirIntak_Temp,OBD_Eng_Cool_Temp,OBD_FA_Smoke,OBD_FuelSystem_Status,OBD_Intak_Manfol_Abs_Press,OBD_KM_MIL_ON,OBD_LTFT_Bank_1,OBD_MIL_STATUS,OBD_No_Of_Warmups,OBD_O2SensorCnt_B2,OBD_OxygenSensor1,OBD_RelativeTrtlPosition,OBD_SecondaryAirStatus,OBD_Standard,OBD_STFT_Bank_1,OBD_Throttle_Position,OBD_Tim_Aftr_DTC_Cleared,OBD_Tim_Aftr_MIL_ON,OBD_TimeSinceEngineStart,OBD_Timing_Advance,Gear_FB_ohm,Current_Gear,STEPMODE,RT_ProgStepIndex,CURSTEPINDEX,
Count= 677,,,RPM,RPM,RPM,--,--,--,Nm,Nm,Nm,%,%,%,%,hPa,°C,°C,kW,Kg/hr,Kg/m³,--,RPM,km/h,kPa,%,g/hr,°C,°C,Nm,°C,°C,%,%,--,km,%,°C,°C,--,--,kPa,km,%,--,--,--,--,%,°,--,%,%,min,min,sec,°,--,--,--,--,--,
50,50,22/02/2021 22:03:39:183,147,140,1658,0,1,1,9.9,0.16,0.00,0.00,42,0.80,65,910.5,23.11,36.720,0.00,0.00,0.000,4,1645,0,#####,#####,#####,0.00,#####,44.35,#####,#####,#####,#####,15,#####,#####,34.000,54.00,0.00,2,68.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,-4,10,#####,0.00,#####,5.00,88888,0,5,5,5,
51,51,22/02/2021 22:03:39:283,146,144,1632,0,1,0,9.9,0.16,0.00,0.00,42,0.80,65,910.5,23.11,36.710,0.00,0.00,0.000,4,1630,0,#####,#####,#####,0.00,#####,45.14,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,68.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,-2,10,#####,0.00,#####,5.00,88888,0,5,6,6,
52,52,22/02/2021 22:03:39:383,146,145,1632,0,1,0,9.9,0.17,0.00,0.00,42,0.00,65,910.5,23.11,36.710,0.00,0.00,0.000,4,1630,0,#####,#####,#####,0.00,#####,45.14,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,68.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,-2,10,#####,0.00,#####,5.00,88888,0,5,6,6,
53,53,22/02/2021 22:03:39:483,146,146,1632,0,1,0,9.9,0.16,0.00,0.00,42,0.00,65,910.5,23.11,36.720,0.00,0.00,0.000,4,1603,0,#####,#####,#####,0.00,#####,44.35,#####,#####,#####,#####,15,#####,#####,34.000,54.00,0.00,2,68.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,6.00,88888,0,5,6,6,
54,54,22/02/2021 22:03:39:583,146,146,1632,0,1,0,9.9,0.17,0.00,0.00,42,0.00,65,910.5,23.11,36.720,0.00,0.00,0.000,4,1603,0,#####,#####,#####,0.00,#####,44.35,#####,#####,#####,#####,15,#####,#####,34.000,54.00,0.00,2,68.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,6.00,88888,0,5,6,6,
55,55,22/02/2021 22:03:39:683,146,146,1632,0,1,0,9.9,0.18,0.00,0.00,42,0.00,65,910.5,23.11,36.710,0.00,0.00,0.000,4,1684,0,#####,#####,#####,0.00,#####,45.53,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,68.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,6,6,
56,56,22/02/2021 22:03:39:783,146,145,1642,0,1,0,9.9,-0.13,0.00,0.00,42,0.00,65,910.5,23.11,36.710,-0.00,0.00,0.000,4,1684,0,#####,#####,#####,0.00,#####,45.53,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,68.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,6,6,
57,57,22/02/2021 22:03:39:883,146,146,1642,0,1,42,-0.1,-0.15,0.00,0.00,42,0.00,65,910.5,23.11,36.710,-0.00,0.00,0.000,5,1684,0,#####,#####,#####,0.00,#####,44.35,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,67.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,6.00,88888,0,5,6,6,
58,58,22/02/2021 22:03:39:983,205,146,1642,1,1,42,13.8,-0.04,0.00,0.00,42,1.13,65,910.5,23.11,36.710,-0.00,0.00,0.000,5,1684,0,#####,#####,#####,0.00,#####,44.35,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,67.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,6.00,88888,0,5,6,6,
59,59,22/02/2021 22:03:40:83,263,158,1642,1,1,42,27.8,-0.15,0.00,0.00,42,2.28,65,910.5,23.11,36.710,-0.00,0.00,0.000,5,1577,0,#####,#####,#####,0.00,#####,43.96,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,68.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,-2,10,#####,0.00,#####,5.00,88888,0,5,6,6,
60,60,22/02/2021 22:03:40:183,321,190,1642,1,1,42,41.8,-0.42,0.00,0.00,27,3.45,65,910.5,23.11,36.710,-0.01,0.00,0.000,5,1577,0,#####,#####,#####,0.00,#####,43.96,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,68.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,-2,10,#####,0.00,#####,5.00,88888,0,5,6,6,
61,61,22/02/2021 22:03:40:283,331,230,1664,1,1,27,40.5,-0.57,0.00,0.00,27,3.57,65,910.5,23.11,36.710,-0.01,0.00,0.000,5,1712,0,#####,#####,#####,0.00,#####,44.35,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,67.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,1,5,7,7,
62,62,22/02/2021 22:03:40:383,342,271,1664,1,1,27,39.0,-0.73,0.00,0.00,27,3.75,65,910.5,23.11,36.710,-0.02,0.00,0.000,5,1712,0,#####,#####,#####,0.00,#####,44.35,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,67.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,1,5,7,7,
63,63,22/02/2021 22:03:40:483,353,310,1664,1,1,27,37.4,-1.17,0.00,0.00,27,3.94,65,910.5,23.11,36.840,-0.04,0.00,0.000,5,1629,0,#####,#####,#####,0.00,#####,44.35,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,68.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,-4,11,#####,0.00,#####,5.00,88888,2,5,7,7,
64,64,22/02/2021 22:03:40:583,364,341,1664,1,1,27,35.9,-1.08,0.00,0.00,27,4.08,65,910.5,23.11,36.840,-0.04,0.00,0.000,5,1629,0,#####,#####,#####,0.00,#####,44.35,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,68.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,-4,11,#####,0.00,#####,5.00,88888,2,5,7,7,
65,65,22/02/2021 22:03:40:683,375,356,1664,1,1,27,34.4,-0.96,0.00,0.00,27,4.21,65,910.5,23.11,36.930,-0.04,0.00,0.000,5,1905,0,#####,#####,#####,0.00,#####,41.21,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,67.000,7979.0,-13,1,#####,1,#####,2,0.00,31.00,-2,11,#####,0.00,#####,24.00,88888,2,5,7,7,
66,66,22/02/2021 22:03:40:783,385,367,1664,1,1,27,32.9,-0.89,0.00,0.00,27,4.33,65,910.5,23.11,36.930,-0.03,0.00,0.000,5,1905,0,#####,#####,#####,0.00,#####,41.21,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,67.000,7979.0,-13,1,#####,1,#####,2,0.00,31.00,-2,11,#####,0.00,#####,24.00,88888,2,5,7,7,
67,67,22/02/2021 22:03:40:883,396,373,1914,1,2,27,31.4,-1.21,0.00,0.00,27,4.47,65,910.5,23.11,36.930,-0.05,0.00,0.000,5,2144,0,#####,#####,#####,0.00,#####,38.47,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,66.000,7979.0,-11,1,#####,1,#####,2,0.00,31.00,-2,11,#####,0.00,#####,24.00,88888,2,5,7,7,
68,68,22/02/2021 22:03:40:983,407,363,1914,1,2,27,29.9,-14.15,0.00,0.00,27,7.59,65,910.5,23.11,37.070,-0.54,0.00,0.000,5,2144,0,#####,#####,#####,0.00,#####,38.47,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,66.000,7979.0,-11,1,#####,1,#####,2,0.00,31.00,-2,11,#####,0.00,#####,24.00,88888,2,5,7,7,
69,69,22/02/2021 22:03:41:83,418,382,1914,1,2,27,28.4,-23.72,0.00,0.00,27,11.86,65,910.5,23.12,37.200,-0.95,0.00,0.000,5,3312,0,#####,#####,#####,0.00,#####,28.65,#####,#####,#####,#####,15,#####,#####,34.000,54.00,0.00,2,58.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,1,12,#####,0.00,#####,40.50,88888,2,5,7,7,
70,70,22/02/2021 22:03:41:183,429,410,1914,1,2,13,27.0,-21.28,0.00,0.00,44,13.28,65,910.5,23.12,37.200,-0.91,0.00,0.000,4,3312,0,#####,#####,#####,0.00,#####,28.65,#####,#####,#####,#####,15,#####,#####,34.000,54.00,0.00,2,58.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,1,12,#####,0.00,#####,40.50,88888,2,5,7,7,
71,71,22/02/2021 22:03:41:283,427,425,1914,1,2,0,27.0,-19.03,0.00,0.00,44,0.00,65,910.5,23.12,37.200,-0.85,0.00,0.000,4,3815,0,#####,#####,#####,0.00,#####,35.72,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,72.000,7979.0,-5,1,#####,1,#####,5,0.00,31.00,4,12,#####,0.00,#####,43.50,88888,2,5,8,8,
72,72,22/02/2021 22:03:41:383,427,432,3530,1,1,0,27.0,-14.43,0.00,0.00,44,0.00,65,910.5,23.12,37.300,-0.65,0.00,0.000,4,3815,0,#####,#####,#####,0.00,#####,35.72,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,72.000,7979.0,-5,1,#####,1,#####,5,0.00,31.00,4,12,#####,0.00,#####,43.50,88888,2,5,8,8,
73,73,22/02/2021 22:03:41:483,427,432,3530,1,1,0,27.0,-9.95,0.00,0.00,44,0.00,65,910.5,23.12,37.300,-0.45,0.00,0.000,4,4317,0,#####,#####,#####,0.00,#####,37.68,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,63.000,7979.0,-3,1,#####,1,#####,8,0.00,31.00,7,18,#####,0.00,#####,47.00,88888,1,5,8,8,
74,74,22/02/2021 22:03:41:583,427,430,3530,1,1,0,27.0,-7.22,0.00,0.00,44,0.00,65,910.4,23.12,37.390,-0.33,0.00,0.000,4,4317,0,#####,#####,#####,0.00,#####,37.68,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,63.000,7979.0,-3,1,#####,1,#####,8,0.00,31.00,7,18,#####,0.00,#####,47.00,88888,1,5,8,8,
75,75,22/02/2021 22:03:41:683,427,429,3530,1,1,0,27.0,-5.48,0.00,0.00,44,0.00,65,910.4,23.12,37.430,-0.25,0.00,0.000,4,4378,0,#####,#####,#####,0.00,#####,21.20,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,4,50.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,0,12,#####,0.00,#####,11.00,88888,1,5,8,8,
76,76,22/02/2021 22:03:41:783,427,429,3530,1,1,0,27.0,-4.29,0.00,0.00,44,0.00,65,910.5,23.12,37.430,-0.19,0.00,0.000,4,4378,0,#####,#####,#####,0.00,#####,21.20,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,4,50.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,0,12,#####,0.00,#####,11.00,88888,1,5,8,8,
77,77,22/02/2021 22:03:41:883,427,432,4104,1,1,44,-0.7,-0.20,0.00,0.00,44,0.00,65,910.5,23.12,37.430,-0.01,0.00,0.000,5,3589,0,#####,#####,#####,0.00,#####,20.41,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,4,51.000,7979.0,-13,1,#####,1,#####,2,0.00,31.00,0,10,#####,0.00,#####,0.50,88888,1,5,8,8,
78,78,22/02/2021 22:03:41:983,398,430,4104,2,1,44,14.1,2.79,0.00,0.00,44,1.24,65,910.5,23.12,37.500,0.13,0.00,0.000,5,3589,0,#####,#####,#####,0.00,#####,20.41,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,4,51.000,7979.0,-13,1,#####,1,#####,2,0.00,31.00,0,10,#####,0.00,#####,0.50,88888,1,5,8,8,
79,79,22/02/2021 22:03:42:83,368,410,4104,2,1,44,29.0,-3.03,0.00,0.00,44,3.17,65,910.5,23.12,37.470,-0.13,0.00,0.000,5,2116,0,#####,#####,#####,0.00,#####,33.36,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,4,61.000,7979.0,-15,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,-1.50,88888,1,5,8,8,
80,80,22/02/2021 22:03:42:183,339,388,4104,2,1,44,43.8,-4.22,0.00,0.00,22,7.33,65,910.5,23.12,37.470,-0.17,0.00,0.000,5,2116,0,#####,#####,#####,0.00,#####,33.36,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,4,61.000,7979.0,-15,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,-1.50,88888,0,5,8,8,
81,81,22/02/2021 22:03:42:283,362,363,4104,2,1,22,41.8,-4.53,0.00,0.00,22,10.57,65,910.5,23.12,37.470,-0.17,0.00,0.000,5,2163,0,#####,#####,#####,0.00,#####,30.62,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,4,57.000,7979.0,-15,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,-1.00,88888,0,5,9,9,
82,82,22/02/2021 22:03:42:383,387,350,2178,2,2,22,39.7,-5.48,0.00,0.00,22,13.73,65,910.5,23.12,37.430,-0.20,0.00,0.000,5,2163,0,#####,#####,#####,0.00,#####,30.62,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,4,57.000,7979.0,-15,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,-1.00,88888,0,5,9,9,
83,83,22/02/2021 22:03:42:483,412,367,2178,2,2,22,37.5,-5.02,0.00,0.00,22,16.71,65,910.5,23.12,37.430,-0.19,0.00,0.000,5,2122,0,#####,#####,#####,0.00,#####,43.57,#####,#####,#####,#####,15,#####,#####,34.000,54.00,0.00,4,71.000,7979.0,-10,1,#####,1,#####,0,0.00,31.00,0,13,#####,0.00,#####,22.50,88888,2,5,9,9,
84,84,22/02/2021 22:03:42:583,437,398,2178,2,2,22,35.4,1.50,0.00,0.00,22,18.78,65,910.5,23.12,37.410,0.06,0.00,0.000,5,2122,0,#####,#####,#####,0.00,#####,43.57,#####,#####,#####,#####,15,#####,#####,34.000,54.00,0.00,4,71.000,7979.0,-10,1,#####,1,#####,0,0.00,31.00,0,13,#####,0.00,#####,22.50,88888,2,5,9,9,
85,85,22/02/2021 22:03:42:683,462,424,2178,2,2,22,33.2,5.53,0.00,0.00,22,20.46,65,910.5,23.12,37.440,0.25,0.00,0.000,5,2353,0,#####,#####,#####,0.00,#####,53.77,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,4,78.000,7979.0,-5,1,#####,1,#####,9,0.00,31.00,0,19,#####,0.00,#####,21.50,88888,2,5,9,9,
86,86,22/02/2021 22:03:42:783,488,448,2178,2,2,22,31.1,10.55,0.00,0.00,22,21.59,65,910.5,23.12,37.440,0.49,0.00,0.000,5,2353,0,#####,#####,#####,0.00,#####,53.77,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,4,78.000,7979.0,-5,1,#####,1,#####,9,0.00,31.00,0,19,#####,0.00,#####,21.50,88888,2,5,9,9,
87,87,22/02/2021 22:03:42:883,513,472,2510,2,2,22,28.9,15.76,0.00,0.00,22,22.23,65,910.5,23.12,37.440,0.78,0.00,0.000,5,2671,0,#####,#####,#####,0.00,#####,70.65,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,4,83.000,7979.0,-2,1,#####,1,#####,14,0.00,31.00,0,24,#####,0.00,#####,18.00,88888,2,5,9,9,
88,88,22/02/2021 22:03:42:983,538,497,2510,2,2,22,26.8,19.62,0.00,0.00,22,22.46,65,910.5,23.12,37.590,1.02,0.00,0.000,5,2671,0,#####,#####,#####,0.00,#####,70.65,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,4,83.000,7979.0,-2,1,#####,1,#####,14,0.00,31.00,0,24,#####,0.00,#####,18.00,88888,2,5,9,9,
89,89,22/02/2021 22:03:43:83,563,521,2510,2,2,22,24.6,22.34,0.00,0.00,22,22.41,65,910.5,23.12,37.580,1.22,0.00,0.000,5,2952,0,#####,#####,#####,0.00,#####,74.97,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,4,85.000,7979.0,-2,1,#####,1,#####,17,0.00,31.00,-2,27,#####,0.00,#####,19.50,88888,2,5,9,9,
90,90,22/02/2021 22:03:43:183,588,546,2510,2,2,22,22.4,25.28,0.00,0.00,22,21.97,65,910.5,23.12,37.580,1.45,0.00,0.000,5,2952,0,#####,#####,#####,0.00,#####,74.97,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,4,85.000,7979.0,-2,1,#####,1,#####,17,0.00,31.00,-2,27,#####,0.00,#####,19.50,88888,2,5,9,9,
91,91,22/02/2021 22:03:43:283,577,570,2510,2,2,22,22.4,28.35,0.00,0.00,22,21.42,65,910.5,23.12,37.580,1.69,0.00,0.000,5,3249,0,#####,#####,#####,0.00,#####,76.15,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,84.000,7979.0,-2,1,#####,1,#####,19,0.00,31.00,-5,29,#####,0.00,#####,20.00,88888,2,5,10,10,
92,92,22/02/2021 22:03:43:382,565,584,3174,2,2,22,22.4,31.59,0.00,0.00,22,20.63,65,910.5,23.12,37.630,1.93,0.00,0.000,5,3249,0,#####,#####,#####,0.00,#####,76.15,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,84.000,7979.0,-2,1,#####,1,#####,19,0.00,31.00,-5,29,#####,0.00,#####,20.00,88888,3,5,10,10,
93,93,22/02/2021 22:03:43:482,553,579,3174,2,2,22,22.3,34.21,0.00,0.00,22,19.66,65,910.5,23.12,37.630,2.07,0.00,0.000,5,3356,0,#####,#####,#####,0.00,#####,75.75,#####,#####,#####,#####,15,#####,#####,34.000,54.00,0.00,2,85.000,7979.0,-1,1,#####,1,#####,20,0.00,31.00,-9,30,#####,0.00,#####,21.00,88888,2,5,10,10,
94,94,22/02/2021 22:03:43:582,541,566,3174,2,2,22,22.3,36.45,0.00,0.00,22,18.54,65,910.5,23.12,37.670,2.16,0.00,0.000,5,3356,0,#####,#####,#####,0.00,#####,75.75,#####,#####,#####,#####,15,#####,#####,34.000,54.00,0.00,2,85.000,7979.0,-1,1,#####,1,#####,20,0.00,31.00,-9,30,#####,0.00,#####,21.00,88888,2,5,10,10,
95,95,22/02/2021 22:03:43:682,529,552,3174,2,2,22,22.2,38.35,0.00,0.00,22,17.31,65,910.5,23.12,37.640,2.22,0.00,0.000,5,3356,0,#####,#####,#####,0.00,#####,75.75,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,85.000,7979.0,-1,1,#####,1,#####,20,0.00,31.00,-12,30,#####,0.00,#####,19.50,88888,2,5,10,10,
96,96,22/02/2021 22:03:43:782,517,539,3174,2,2,22,22.2,39.48,0.00,0.00,22,16.02,65,910.5,23.12,37.640,2.23,0.00,0.000,5,3356,0,#####,#####,#####,0.00,#####,75.75,#####,#####,#####,#####,14,#####,#####,34.000,54.00,0.00,2,85.000,7979.0,-1,1,#####,1,#####,20,0.00,31.00,-12,30,#####,0.00,#####,19.50,88888,2,5,10,10,
97,97,22/02/2021 22:03:43:882,505,527,3140,2,2,22,22.1,39.88,0.00,0.00,22,14.73,65,910.5,23.12,37.640,2.20,0.00,0.000,5,3208,0,#####,#####,#####,0.00,#####,72.61,#####,#####,#####,#####,14,#####,#####,34.000,55.00,0.00,2,85.000,7979.0,-1,1,#####,1,#####,18,0.00,31.00,-18,28,#####,0.00,#####,19.50,88888,2,5,10,10,
98,98,22/02/2021 22:03:43:982,492,514,3140,2,2,22,22.1,39.88,0.00,0.00,22,13.45,65,910.5,23.12,37.600,2.15,0.00,0.000,5,3208,0,#####,#####,#####,0.00,#####,72.61,#####,#####,#####,#####,14,#####,#####,34.000,55.00,0.00,2,85.000,7979.0,-1,1,#####,1,#####,18,0.00,31.00,-18,28,#####,0.00,#####,19.50,88888,2,5,10,10,
99,99,22/02/2021 22:03:44:82,480,501,3140,2,2,22,22.0,39.43,0.00,0.00,22,12.22,65,910.5,23.12,37.600,2.07,0.00,0.000,5,3055,0,#####,#####,#####,0.00,#####,69.87,#####,#####,#####,#####,14,#####,#####,34.000,55.00,0.00,2,84.000,7979.0,-2,1,#####,1,#####,15,0.00,31.00,-21,26,#####,0.00,#####,21.00,88888,2,5,10,10,
100,100,22/02/2021 22:03:44:182,468,488,3140,2,2,22,22.0,38.91,0.00,0.00,0,11.04,65,910.5,23.12,37.600,1.99,0.00,0.000,5,3055,0,#####,#####,#####,0.00,#####,69.87,#####,#####,#####,#####,14,#####,#####,34.000,55.00,0.00,2,84.000,7979.0,-2,1,#####,1,#####,15,0.00,31.00,-21,26,#####,0.00,#####,21.00,88888,2,5,10,10,
101,101,22/02/2021 22:03:44:282,467,476,3140,2,2,0,20.0,37.85,0.00,0.00,0,9.72,65,910.5,23.12,37.600,1.89,0.00,0.000,5,2895,0,#####,#####,#####,0.00,#####,65.55,#####,#####,#####,#####,15,#####,#####,34.000,55.00,0.00,2,82.000,7979.0,-3,1,#####,1,#####,13,0.00,31.00,-20,23,#####,0.00,#####,22.50,88888,2,5,11,11,
102,102,22/02/2021 22:03:44:382,465,466,2776,2,2,0,17.8,35.78,0.00,0.00,0,8.42,65,910.5,23.12,37.620,1.75,0.00,0.000,5,2895,0,#####,#####,#####,0.00,#####,65.55,#####,#####,#####,#####,15,#####,#####,34.000,55.00,0.00,2,82.000,7979.0,-3,1,#####,1,#####,13,0.00,31.00,-20,23,#####,0.00,#####,22.50,88888,2,5,11,11,
103,103,22/02/2021 22:03:44:482,464,463,2776,2,2,0,15.6,33.27,0.00,0.00,0,7.16,65,910.5,23.12,37.620,1.61,0.00,0.000,5,2670,0,#####,#####,#####,0.00,#####,56.91,#####,#####,#####,#####,15,#####,#####,34.000,55.00,0.00,2,80.000,7979.0,-4,1,#####,1,#####,11,0.00,31.00,-17,23,#####,0.00,#####,24.50,88888,2,5,11,11,
104,104,22/02/2021 22:03:44:582,462,461,2776,2,2,0,13.3,31.16,0.00,0.00,0,5.88,65,910.5,23.12,37.640,1.50,0.00,0.000,5,2670,0,#####,#####,#####,0.00,#####,56.91,#####,#####,#####,#####,15,#####,#####,34.000,55.00,0.00,2,80.000,7979.0,-4,1,#####,1,#####,11,0.00,31.00,-17,23,#####,0.00,#####,24.50,88888,2,5,11,11,
105,105,22/02/2021 22:03:44:682,461,459,2776,2,2,0,11.1,28.88,0.00,0.00,0,4.60,65,910.5,23.12,37.640,1.39,0.00,0.000,5,2634,0,#####,#####,#####,0.00,#####,50.63,#####,#####,#####,#####,14,#####,#####,34.000,55.00,0.00,2,78.000,7979.0,-5,1,#####,1,#####,8,0.00,31.00,-15,21,#####,0.00,#####,24.50,88888,2,5,11,11,
106,106,22/02/2021 22:03:44:782,459,457,2776,2,2,0,8.9,26.03,0.00,0.00,0,3.40,65,910.5,23.12,37.630,1.25,0.00,0.000,5,2634,0,#####,#####,#####,0.00,#####,50.63,#####,#####,#####,#####,14,#####,#####,34.000,55.00,0.00,2,78.000,7979.0,-5,1,#####,1,#####,8,0.00,31.00,-15,21,#####,0.00,#####,24.50,88888,2,5,11,11,
107,107,22/02/2021 22:03:44:882,458,456,2776,2,2,0,6.7,22.38,0.00,0.00,0,2.32,65,910.5,23.12,37.630,1.07,0.00,0.000,5,2638,0,#####,#####,#####,0.00,#####,42.39,#####,#####,#####,#####,14,#####,#####,34.000,55.00,0.00,2,73.000,7979.0,-6,1,#####,1,#####,6,0.00,31.00,-12,18,#####,0.00,#####,24.50,88888,2,5,11,11,
108,108,22/02/2021 22:03:44:982,456,454,2632,2,2,0,4.4,18.98,0.00,0.00,0,1.33,65,910.5,23.12,37.630,0.90,0.00,0.000,5,2638,0,#####,#####,#####,0.00,#####,42.39,#####,#####,#####,#####,14,#####,#####,34.000,55.00,0.00,2,73.000,7979.0,-6,1,#####,1,#####,6,0.00,31.00,-12,18,#####,0.00,#####,24.50,88888,2,5,11,11,
109,109,22/02/2021 22:03:45:82,455,452,2632,2,2,0,2.2,16.52,0.00,0.00,0,0.29,65,910.5,23.12,37.630,0.78,0.00,0.000,5,2606,0,#####,#####,#####,0.00,#####,39.25,#####,#####,#####,#####,15,#####,#####,34.000,55.00,0.00,2,66.000,7979.0,-8,1,#####,1,#####,3,0.00,31.00,-9,13,#####,0.00,#####,24.00,88888,2,5,11,11,
110,110,22/02/2021 22:03:45:182,453,450,2632,2,2,0,0.0,13.33,0.00,0.00,22,0.00,65,910.5,23.12,37.620,0.63,0.00,0.000,5,2606,0,#####,#####,#####,0.00,#####,39.25,#####,#####,#####,#####,15,#####,#####,34.000,55.00,0.00,2,66.000,7979.0,-8,1,#####,1,#####,3,0.00,31.00,-9,13,#####,0.00,#####,24.00,88888,2,5,11,11,
111,111,22/02/2021 22:03:45:282,461,450,2632,2,2,22,2.0,10.04,0.00,0.00,22,0.04,65,910.5,23.12,37.620,0.47,0.00,0.000,5,2489,0,#####,#####,#####,0.00,#####,32.97,#####,#####,#####,#####,14,#####,#####,34.000,55.00,0.00,2,60.000,7979.0,-11,1,#####,1,#####,1,0.00,31.00,-8,11,#####,0.00,#####,24.00,88888,2,5,12,12,
112,112,22/02/2021 22:03:45:382,469,449,2632,2,2,22,4.1,3.55,0.00,0.00,22,0.36,65,910.5,23.12,37.570,0.17,0.00,0.000,5,2489,0,#####,#####,#####,0.00,#####,32.97,#####,#####,#####,#####,14,#####,#####,34.000,55.00,0.00,2,60.000,7979.0,-11,1,#####,1,#####,1,0.00,31.00,-8,11,#####,0.00,#####,24.00,88888,2,5,12,12,
