Recorder Data Information,Test Reference Number,22_02_21_ETC_TB10_5,Source Frequency,10 Hz,
,Recorder Name,Legislative_Recorder,Destination Frequency,10 Hz,

Sr No,Rec.Index,TimeStamp,ESpeedDemand,SPEED,EngineSpeed,GearSet,RT_GEAR_Fdbk,Clutch_Demand,ETorqueDemand,TORQUE,TorqueDemand,ThrottleDemand,THROTTLESET,THROTTLEFB,CATS_Humidity,CATS_Press,CATS_Temp,T_Oil,POWER obs,Fuel_Flow,FUEL_DENSITY,RT_StepMode,OBD_ENGINERPM,OBD_KMPH,OBD_Abs_Baro_Press,OBD_AbsoluteLoadValue,OBD_AirFlowRate,OBD_Amb_Air_Temp,OBD_AmbientAirTemp,OBD_Cal_Load,OBD_CatalystTemp1,OBD_CatalystTemp2,OBD_Cmd_Evp_Purge,OBD_CommandEGR,OBD_Ctrl_Mode_Voltage,OBD_Dist_Aftr_DTC_Cleared,OBD_EGR_ERROR,OBD_Eng_AirIntak_Temp,OBD_Eng_Cool_Temp,OBD_FA_Smoke,OBD_FuelSystem_Status,OBD_Intak_Manfol_Abs_Press,OBD_KM_MIL_ON,OBD_LTFT_Bank_1,OBD_MIL_STATUS,OBD_No_Of_Warmups,OBD_O2SensorCnt_B2,OBD_OxygenSensor1,OBD_RelativeTrtlPosition,OBD_SecondaryAirStatus,OBD_Standard,OBD_STFT_Bank_1,OBD_Throttle_Position,OBD_Tim_Aftr_DTC_Cleared,OBD_Tim_Aftr_MIL_ON,OBD_TimeSinceEngineStart,OBD_Timing_Advance,Gear_FB_ohm,Current_Gear,STEPMODE,RT_ProgStepIndex,CURSTEPINDEX,
Count= 4729,,,RPM,RPM,RPM,--,--,--,Nm,Nm,Nm,%,%,%,%,hPa,°C,°C,kW,Kg/hr,Kg/m³,--,RPM,km/h,kPa,%,g/hr,°C,°C,Nm,°C,°C,%,%,--,km,%,°C,°C,--,--,kPa,km,%,--,--,--,--,%,°,--,%,%,min,min,sec,°,--,--,--,--,--,
3703,3703,22/02/2021 21:37:18:890,193,188,1587,1,1,8,11.3,-0.22,0.00,0.00,8,0.94,61,910.3,23.67,58.720,-0.00,0.00,0.000,5,1573,0,#####,#####,#####,0.00,#####,42.00,#####,#####,#####,#####,15,#####,#####,41.000,90.00,0.00,2,63.000,7974.0,-18,1,#####,1,#####,0,0.00,31.00,3,10,#####,0.00,#####,5.00,88888,1,5,371,371,
3704,3704,22/02/2021 21:37:18:990,196,191,1587,1,1,8,10.5,-0.24,0.00,0.00,8,0.88,61,910.4,23.67,58.720,-0.00,0.00,0.000,5,1573,0,#####,#####,#####,0.00,#####,42.00,#####,#####,#####,#####,15,#####,#####,41.000,90.00,0.00,2,63.000,7974.0,-18,1,#####,1,#####,0,0.00,31.00,3,10,#####,0.00,#####,5.00,88888,1,5,371,371,
3705,3705,22/02/2021 21:37:19:90,199,193,1587,1,1,8,9.7,-0.27,0.00,0.00,8,0.81,61,910.4,23.67,58.700,-0.01,0.00,0.000,5,1602,0,#####,#####,#####,0.00,#####,41.21,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,63.000,7974.0,-18,1,#####,1,#####,0,0.00,31.00,4,10,#####,0.00,#####,5.00,88888,1,5,371,371,
3706,3706,22/02/2021 21:37:19:190,201,196,1587,1,1,8,8.8,-0.30,0.00,0.00,8,0.75,61,910.4,23.67,58.700,-0.01,0.00,0.000,5,1602,0,#####,#####,#####,0.00,#####,41.21,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,63.000,7974.0,-18,1,#####,1,#####,0,0.00,31.00,4,10,#####,0.00,#####,5.00,88888,1,5,371,371,
3707,3707,22/02/2021 21:37:19:290,204,199,1587,1,1,8,8.0,-0.32,0.00,0.00,50,0.68,61,910.4,23.67,58.710,-0.01,0.00,0.000,5,1680,0,#####,#####,#####,0.00,#####,40.03,#####,#####,#####,#####,15,#####,#####,41.000,90.00,0.00,2,62.000,7974.0,-17,1,#####,1,#####,0,0.00,31.00,5,10,#####,0.00,#####,4.50,88888,1,5,371,372,
3708,3708,22/02/2021 21:37:19:390,223,201,1629,1,1,50,11.8,-0.33,0.00,0.00,50,1.05,61,910.4,23.67,58.710,-0.01,0.00,0.000,5,1680,0,#####,#####,#####,0.00,#####,40.03,#####,#####,#####,#####,15,#####,#####,41.000,90.00,0.00,2,62.000,7974.0,-17,1,#####,1,#####,0,0.00,31.00,5,10,#####,0.00,#####,4.50,88888,1,5,372,372,
3709,3709,22/02/2021 21:37:19:490,244,208,1629,1,1,50,16.1,-0.53,0.00,0.00,50,1.52,61,910.4,23.67,58.710,-0.01,0.00,0.000,5,1608,0,#####,#####,#####,0.00,#####,40.43,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,62.000,7974.0,-17,1,#####,1,#####,0,0.00,31.00,5,10,#####,0.00,#####,5.00,88888,1,5,372,372,
3710,3710,22/02/2021 21:37:19:590,266,225,1629,1,1,50,20.4,-1.22,0.00,0.00,50,2.06,61,910.4,23.67,58.710,-0.03,0.00,0.000,5,1608,0,#####,#####,#####,0.00,#####,40.43,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,62.000,7974.0,-17,1,#####,1,#####,0,0.00,31.00,5,10,#####,0.00,#####,5.00,88888,1,5,372,372,
3711,3711,22/02/2021 21:37:19:690,287,247,1629,1,1,50,24.6,-1.11,0.00,0.00,50,2.57,61,910.4,23.67,58.710,-0.03,0.00,0.000,5,1627,0,#####,#####,#####,0.00,#####,40.03,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,62.000,7974.0,-18,1,#####,1,#####,0,0.00,31.00,3,10,#####,0.00,#####,5.00,88888,1,5,372,372,
3712,3712,22/02/2021 21:37:19:790,308,269,1629,1,1,50,28.9,-1.01,0.00,0.00,50,3.11,61,910.4,23.67,58.710,-0.03,0.00,0.000,5,1627,0,#####,#####,#####,0.00,#####,40.03,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,62.000,7974.0,-18,1,#####,1,#####,0,0.00,31.00,3,10,#####,0.00,#####,5.00,88888,2,5,372,372,
3713,3713,22/02/2021 21:37:19:890,329,290,1619,1,2,50,33.2,-0.98,0.00,0.00,50,3.68,61,910.4,23.67,58.750,-0.03,0.00,0.000,5,1627,0,#####,#####,#####,0.00,#####,41.21,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,62.000,7974.0,-18,1,#####,1,#####,0,0.00,31.00,4,10,#####,0.00,#####,5.00,88888,2,5,372,372,
3714,3714,22/02/2021 21:37:19:990,350,305,1619,1,2,50,37.4,-2.04,0.00,0.00,50,4.38,61,910.4,23.67,58.750,-0.07,0.00,0.000,5,1627,0,#####,#####,#####,0.00,#####,41.21,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,62.000,7974.0,-18,1,#####,1,#####,0,0.00,31.00,4,10,#####,0.00,#####,5.00,88888,2,5,372,372,
3715,3715,22/02/2021 21:37:20:90,372,309,1619,1,2,50,41.7,-15.35,0.00,0.00,50,9.05,61,910.4,23.67,58.750,-0.50,0.00,0.000,5,1595,0,#####,#####,#####,0.00,#####,28.65,#####,#####,#####,#####,15,#####,#####,41.000,90.00,0.00,2,62.000,7974.0,-17,1,#####,1,#####,1,0.00,31.00,3,11,#####,0.00,#####,25.50,88888,2,5,372,372,
3716,3716,22/02/2021 21:37:20:190,393,342,1619,1,2,50,46.0,-21.76,0.00,0.00,50,14.52,61,910.4,23.67,58.750,-0.78,0.00,0.000,5,1595,0,#####,#####,#####,0.00,#####,28.65,#####,#####,#####,#####,15,#####,#####,41.000,90.00,0.00,2,62.000,7974.0,-17,1,#####,1,#####,1,0.00,31.00,3,11,#####,0.00,#####,25.50,88888,2,5,372,372,
3717,3717,22/02/2021 21:37:20:290,414,375,1619,1,2,50,50.2,-21.47,0.00,0.00,0,19.85,61,910.4,23.68,58.800,-0.84,0.00,0.000,5,2525,0,#####,#####,#####,0.00,#####,38.86,#####,#####,#####,#####,15,#####,#####,41.000,90.00,0.00,2,57.000,7974.0,-13,1,#####,1,#####,4,0.00,31.00,0,14,#####,0.00,#####,36.00,88888,3,5,372,373,
3718,3718,22/02/2021 21:37:20:390,410,401,2838,1,1,0,45.7,-18.88,0.00,0.00,0,24.15,61,910.4,23.68,58.800,-0.79,0.00,0.000,5,2525,0,#####,#####,#####,0.00,#####,38.86,#####,#####,#####,#####,15,#####,#####,41.000,90.00,0.00,2,57.000,7974.0,-13,1,#####,1,#####,4,0.00,31.00,0,14,#####,0.00,#####,36.00,88888,1,5,373,373,
3719,3719,22/02/2021 21:37:20:490,405,421,2838,1,1,0,40.6,-11.78,0.00,0.00,0,27.44,61,910.4,23.68,58.800,-0.52,0.00,0.000,5,3445,0,#####,#####,#####,0.00,#####,53.77,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,75.000,7974.0,-7,1,#####,1,#####,12,0.00,31.00,7,22,#####,0.00,#####,44.00,88888,1,5,373,373,
3720,3720,22/02/2021 21:37:20:590,400,433,2838,1,1,0,35.5,9.09,0.00,0.00,0,28.40,61,910.4,23.68,58.800,0.41,0.00,0.000,5,3445,0,#####,#####,#####,0.00,#####,53.77,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,75.000,7974.0,-7,1,#####,1,#####,12,0.00,31.00,7,22,#####,0.00,#####,44.00,88888,2,5,373,373,
3721,3721,22/02/2021 21:37:20:690,395,424,2838,1,1,0,30.4,24.32,0.00,0.00,0,26.78,61,910.4,23.68,58.800,1.08,0.00,0.000,5,4245,0,#####,#####,#####,0.00,#####,72.61,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,82.000,7974.0,-1,1,#####,1,#####,20,0.00,31.00,2,22,#####,0.00,#####,28.50,88888,2,5,373,373,
3722,3722,22/02/2021 21:37:20:790,390,415,2838,1,1,0,25.4,34.75,0.00,0.00,0,25.50,61,910.4,23.68,58.730,1.51,0.00,0.000,5,4245,0,#####,#####,#####,0.00,#####,72.61,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,82.000,7974.0,-1,1,#####,1,#####,20,0.00,31.00,2,22,#####,0.00,#####,28.50,88888,1,5,373,373,
3723,3723,22/02/2021 21:37:20:890,386,406,3851,1,1,0,20.3,45.47,0.00,0.00,0,24.11,61,910.4,23.68,58.700,1.93,0.00,0.000,5,3805,0,#####,#####,#####,0.00,#####,76.54,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,86.000,7974.0,-1,1,#####,1,#####,24,0.00,31.00,-1,30,#####,0.00,#####,20.00,88888,1,5,373,373,
3724,3724,22/02/2021 21:37:20:990,381,398,3851,1,1,0,15.2,54.97,0.00,0.00,0,22.73,61,910.4,23.68,58.700,2.29,0.00,0.000,5,3805,0,#####,#####,#####,0.00,#####,76.54,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,86.000,7974.0,-1,1,#####,1,#####,24,0.00,31.00,-1,30,#####,0.00,#####,20.00,88888,1,5,373,373,
3725,3725,22/02/2021 21:37:21:90,376,390,3851,1,1,0,10.1,60.85,0.00,0.00,0,21.45,61,910.3,23.68,58.650,2.49,0.00,0.000,5,3503,0,#####,#####,#####,0.00,#####,76.93,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,86.000,7974.0,-1,1,#####,1,#####,24,0.00,31.00,-5,33,#####,0.00,#####,19.50,88888,0,5,373,373,
3726,3726,22/02/2021 21:37:21:190,371,383,3851,1,1,0,5.1,63.98,0.00,0.00,0,20.39,61,910.4,23.68,58.650,2.57,0.00,0.000,5,3503,0,#####,#####,#####,0.00,#####,76.93,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,86.000,7974.0,-1,1,#####,1,#####,24,0.00,31.00,-5,33,#####,0.00,#####,19.50,88888,0,5,373,373,
3727,3727,22/02/2021 21:37:21:290,366,377,3851,1,1,0,0.0,66.93,0.00,0.00,0,19.30,61,910.4,23.68,58.650,2.64,0.00,0.000,5,3377,0,#####,#####,#####,0.00,#####,76.15,#####,#####,#####,#####,15,#####,#####,41.000,90.00,0.00,2,85.000,7974.0,-1,1,#####,1,#####,22,0.00,31.00,-8,34,#####,0.00,#####,19.50,88888,0,5,373,374,
3728,3728,22/02/2021 21:37:21:390,358,370,3435,1,1,0,0.0,68.33,0.00,0.00,0,18.70,61,910.4,23.68,58.560,2.65,0.00,0.000,5,3377,0,#####,#####,#####,0.00,#####,76.15,#####,#####,#####,#####,15,#####,#####,41.000,90.00,0.00,2,85.000,7974.0,-1,1,#####,1,#####,22,0.00,31.00,-8,34,#####,0.00,#####,19.50,88888,0,5,374,374,
3729,3729,22/02/2021 21:37:21:490,349,364,3435,1,1,0,0.0,68.31,0.00,0.00,0,18.20,61,910.4,23.68,58.450,2.60,0.00,0.000,5,3273,0,#####,#####,#####,0.00,#####,74.18,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,85.000,7974.0,-2,1,#####,1,#####,19,0.00,31.00,-5,32,#####,0.00,#####,20.00,88888,1,5,374,374,
3730,3730,22/02/2021 21:37:21:590,340,356,3435,1,1,0,0.0,68.69,0.00,0.00,0,17.68,61,910.4,23.68,58.450,2.56,0.00,0.000,5,3273,0,#####,#####,#####,0.00,#####,74.18,#####,#####,#####,#####,14,#####,#####,41.000,90.00,0.00,2,85.000,7974.0,-2,1,#####,1,#####,19,0.00,31.00,-5,32,#####,0.00,#####,20.00,88888,1,5,374,374,
3731,3731,22/02/2021 21:37:21:690,331,347,3435,1,1,0,0.0,69.10,0.00,0.00,0,17.16,61,910.4,23.68,58.450,2.51,0.00,0.000,5,3109,0,#####,#####,#####,0.00,#####,73.79,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,84.000,7974.0,-2,1,#####,1,#####,18,0.00,31.00,-9,29,#####,0.00,#####,21.00,88888,0,5,374,374,
3732,3732,22/02/2021 21:37:21:790,322,337,3435,1,1,0,0.0,68.80,0.00,0.00,0,16.68,61,910.4,23.68,58.380,2.43,0.00,0.000,5,3109,0,#####,#####,#####,0.00,#####,73.79,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,84.000,7974.0,-2,1,#####,1,#####,18,0.00,31.00,-9,29,#####,0.00,#####,21.00,88888,0,5,374,374,
3733,3733,22/02/2021 21:37:21:890,312,327,3091,1,1,0,0.0,68.43,0.00,0.00,0,16.23,61,910.4,23.68,58.290,2.34,0.00,0.000,5,2939,0,#####,#####,#####,0.00,#####,73.01,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,84.000,7974.0,-2,1,#####,1,#####,18,0.00,31.00,-6,26,#####,0.00,#####,21.00,88888,0,5,374,374,
3734,3734,22/02/2021 21:37:21:990,303,318,3091,1,1,0,0.0,67.91,0.00,0.00,0,15.78,61,910.4,23.68,58.290,2.26,0.00,0.000,5,2939,0,#####,#####,#####,0.00,#####,73.01,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,84.000,7974.0,-2,1,#####,1,#####,18,0.00,31.00,-6,26,#####,0.00,#####,21.00,88888,1,5,374,374,
3735,3735,22/02/2021 21:37:22:90,294,310,3091,1,1,0,0.0,67.45,0.00,0.00,0,15.33,61,910.4,23.68,58.280,2.19,0.00,0.000,5,2770,0,#####,#####,#####,0.00,#####,73.79,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,84.000,7974.0,-2,1,#####,1,#####,16,0.00,31.00,-3,26,#####,0.00,#####,19.50,88888,0,5,374,374,
3736,3736,22/02/2021 21:37:22:190,285,301,3091,1,1,0,0.0,67.44,0.00,0.00,0,14.86,61,910.4,23.68,58.280,2.13,0.00,0.000,5,2770,0,#####,#####,#####,0.00,#####,73.79,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,84.000,7974.0,-2,1,#####,1,#####,16,0.00,31.00,-3,26,#####,0.00,#####,19.50,88888,0,5,374,374,
3737,3737,22/02/2021 21:37:22:290,276,292,3091,1,1,0,0.0,67.30,0.00,0.00,0,14.39,61,910.4,23.68,58.280,2.06,0.00,0.000,5,2610,0,#####,#####,#####,0.00,#####,73.40,#####,#####,#####,#####,15,#####,#####,40.000,90.00,0.00,2,84.000,7974.0,-3,1,#####,1,#####,15,0.00,31.00,-6,24,#####,0.00,#####,18.00,88888,0,5,374,375,
3738,3738,22/02/2021 21:37:22:390,270,282,2658,1,1,0,0.0,66.62,0.00,0.00,0,13.96,61,910.4,23.68,58.310,1.97,0.00,0.000,5,2610,0,#####,#####,#####,0.00,#####,73.40,#####,#####,#####,#####,15,#####,#####,40.000,90.00,0.00,2,84.000,7974.0,-3,1,#####,1,#####,15,0.00,31.00,-6,24,#####,0.00,#####,18.00,88888,1,5,375,375,
3739,3739,22/02/2021 21:37:22:490,262,273,2658,1,1,0,0.0,65.19,0.00,0.00,0,13.59,61,910.4,23.68,58.350,1.86,0.00,0.000,5,2461,0,#####,#####,#####,0.00,#####,74.58,#####,#####,#####,#####,15,#####,#####,40.000,90.00,0.00,2,83.000,7974.0,-3,1,#####,1,#####,15,0.00,31.00,-5,24,#####,0.00,#####,16.50,88888,1,5,375,375,
3740,3740,22/02/2021 21:37:22:590,255,267,2658,1,1,0,0.0,65.24,0.00,0.00,0,13.14,61,910.4,23.68,58.350,1.82,0.00,0.000,5,2461,0,#####,#####,#####,0.00,#####,74.58,#####,#####,#####,#####,15,#####,#####,40.000,90.00,0.00,2,83.000,7974.0,-3,1,#####,1,#####,15,0.00,31.00,-5,24,#####,0.00,#####,16.50,88888,0,5,375,375,
3741,3741,22/02/2021 21:37:22:690,248,260,2658,1,1,0,0.0,64.96,0.00,0.00,0,12.70,61,910.4,23.68,58.350,1.77,0.00,0.000,5,2335,0,#####,#####,#####,0.00,#####,73.79,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,83.000,7974.0,-4,1,#####,1,#####,13,0.00,31.00,-2,23,#####,0.00,#####,15.00,88888,0,5,375,375,
3742,3742,22/02/2021 21:37:22:790,240,253,2658,1,1,0,0.0,64.57,0.00,0.00,0,12.26,61,910.4,23.68,58.380,1.71,0.00,0.000,5,2335,0,#####,#####,#####,0.00,#####,73.79,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,83.000,7974.0,-4,1,#####,1,#####,13,0.00,31.00,-2,23,#####,0.00,#####,15.00,88888,0,5,375,375,
3743,3743,22/02/2021 21:37:22:890,233,245,2658,1,1,0,0.0,64.31,0.00,0.00,0,11.83,61,910.4,23.68,58.380,1.65,0.00,0.000,5,2212,0,#####,#####,#####,0.00,#####,71.83,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,83.000,7974.0,-5,1,#####,1,#####,13,0.00,31.00,1,22,#####,0.00,#####,13.50,88888,0,5,375,375,
3744,3744,22/02/2021 21:37:22:990,226,238,2298,1,1,0,0.0,63.75,0.00,0.00,0,11.41,61,910.4,23.68,58.390,1.59,0.00,0.000,5,2212,0,#####,#####,#####,0.00,#####,71.83,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,83.000,7974.0,-5,1,#####,1,#####,13,0.00,31.00,1,22,#####,0.00,#####,13.50,88888,1,5,375,375,
3745,3745,22/02/2021 21:37:23:90,219,230,2298,1,1,0,0.0,63.54,0.00,0.00,0,10.97,61,910.4,23.68,58.400,1.53,0.00,0.000,5,2067,0,#####,#####,#####,0.00,#####,69.47,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,83.000,7974.0,-5,1,#####,1,#####,11,0.00,31.00,-3,21,#####,0.00,#####,15.00,88888,0,5,375,375,
3746,3746,22/02/2021 21:37:23:190,211,223,2298,1,1,0,0.0,62.24,0.00,0.00,0,10.62,61,910.4,23.68,58.400,1.45,0.00,0.000,5,2067,0,#####,#####,#####,0.00,#####,69.47,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,83.000,7974.0,-5,1,#####,1,#####,11,0.00,31.00,-3,21,#####,0.00,#####,15.00,88888,0,5,375,375,
3747,3747,22/02/2021 21:37:23:290,204,215,2298,1,1,0,0.0,61.26,0.00,0.00,7,10.27,61,910.4,23.68,58.400,1.38,0.00,0.000,5,1930,0,#####,#####,#####,0.00,#####,67.51,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,83.000,7974.0,-5,1,#####,1,#####,10,0.00,31.00,2,20,#####,0.00,#####,18.00,88888,0,5,375,376,
3748,3748,22/02/2021 21:37:23:390,206,208,2298,1,1,7,0.6,60.27,0.00,0.00,7,9.97,61,910.4,23.68,58.460,1.31,0.00,0.000,5,1930,0,#####,#####,#####,0.00,#####,67.51,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,83.000,7974.0,-5,1,#####,1,#####,10,0.00,31.00,2,20,#####,0.00,#####,18.00,88888,0,5,376,376,
3749,3749,22/02/2021 21:37:23:490,208,203,1959,1,1,7,1.3,58.17,0.00,0.00,7,9.77,61,910.4,23.68,58.490,1.24,0.00,0.000,5,1811,0,#####,#####,#####,0.00,#####,65.15,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,83.000,7974.0,-7,1,#####,1,#####,9,0.00,31.00,4,19,#####,0.00,#####,18.50,88888,1,5,376,376,
3750,3750,22/02/2021 21:37:23:590,210,203,1959,1,1,7,1.9,55.07,0.00,0.00,7,9.67,61,910.4,23.68,58.490,1.17,0.00,0.000,5,1811,0,#####,#####,#####,0.00,#####,65.15,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,83.000,7974.0,-7,1,#####,1,#####,9,0.00,31.00,4,19,#####,0.00,#####,18.50,88888,1,5,376,376,
3751,3751,22/02/2021 21:37:23:690,212,205,1959,1,1,7,2.6,53.16,0.00,0.00,7,9.53,61,910.4,23.68,58.490,1.14,0.00,0.000,5,1811,0,#####,#####,#####,0.00,#####,63.59,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,82.000,7974.0,-8,1,#####,1,#####,9,0.00,31.00,6,19,#####,0.00,#####,19.50,88888,1,5,376,376,
3752,3752,22/02/2021 21:37:23:790,214,208,1959,1,1,7,3.3,52.07,0.00,0.00,7,9.32,61,910.4,23.68,58.500,1.13,0.00,0.000,5,1811,0,#####,#####,#####,0.00,#####,63.59,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,82.000,7974.0,-8,1,#####,1,#####,9,0.00,31.00,6,19,#####,0.00,#####,19.50,88888,1,5,376,376,
3753,3753,22/02/2021 21:37:23:890,217,211,1959,1,1,7,4.0,50.38,0.00,0.00,7,9.16,61,910.4,23.68,58.500,1.11,0.00,0.000,5,1856,0,#####,#####,#####,0.00,#####,59.66,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,81.000,7974.0,-9,1,#####,1,#####,8,0.00,31.00,9,18,#####,0.00,#####,21.00,88888,1,5,376,376,
3754,3754,22/02/2021 21:37:23:990,219,213,1886,1,1,7,4.6,49.35,0.00,0.00,7,8.98,61,910.4,23.68,58.490,1.10,0.00,0.000,5,1856,0,#####,#####,#####,0.00,#####,59.66,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,81.000,7974.0,-9,1,#####,1,#####,8,0.00,31.00,9,18,#####,0.00,#####,21.00,88888,1,5,376,376,
3755,3755,22/02/2021 21:37:24:90,221,215,1886,1,1,7,5.3,48.71,0.00,0.00,7,8.78,61,910.4,23.68,58.490,1.10,0.00,0.000,5,1910,0,#####,#####,#####,0.00,#####,59.66,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,81.000,7974.0,-8,1,#####,1,#####,8,0.00,31.00,13,18,#####,0.00,#####,22.50,88888,1,5,376,376,
3756,3756,22/02/2021 21:37:24:190,223,218,1886,1,1,7,6.0,47.73,0.00,0.00,7,8.61,61,910.4,23.68,58.470,1.09,0.00,0.000,5,1910,0,#####,#####,#####,0.00,#####,59.66,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,81.000,7974.0,-8,1,#####,1,#####,8,0.00,31.00,13,18,#####,0.00,#####,22.50,88888,1,5,376,376,
3757,3757,22/02/2021 21:37:24:290,225,220,1886,1,1,7,6.6,47.22,0.00,0.00,41,8.41,61,910.4,23.68,58.470,1.09,0.00,0.000,5,1951,0,#####,#####,#####,0.00,#####,58.09,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,80.000,7974.0,-8,1,#####,1,#####,8,0.00,31.00,9,18,#####,0.00,#####,23.00,88888,1,5,376,377,
3758,3758,22/02/2021 21:37:24:390,241,222,1886,1,1,41,9.8,46.03,0.00,0.00,41,8.47,61,910.4,23.68,58.530,1.07,0.00,0.000,5,1951,0,#####,#####,#####,0.00,#####,58.09,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,80.000,7974.0,-8,1,#####,1,#####,8,0.00,31.00,9,18,#####,0.00,#####,23.00,88888,1,5,377,377,
3759,3759,22/02/2021 21:37:24:490,258,227,1992,1,1,41,13.3,44.80,0.00,0.00,41,8.63,61,910.4,23.68,58.530,1.06,0.00,0.000,5,1994,0,#####,#####,#####,0.00,#####,55.74,#####,#####,#####,#####,15,#####,#####,40.000,90.00,0.00,2,78.000,7974.0,-8,1,#####,1,#####,7,0.00,31.00,6,18,#####,0.00,#####,24.00,88888,1,5,377,377,
3760,3760,22/02/2021 21:37:24:590,275,240,1992,1,1,41,16.8,42.35,0.00,0.00,41,8.91,61,910.4,23.68,58.560,1.06,0.00,0.000,5,1994,0,#####,#####,#####,0.00,#####,55.74,#####,#####,#####,#####,15,#####,#####,40.000,90.00,0.00,2,78.000,7974.0,-8,1,#####,1,#####,7,0.00,31.00,6,18,#####,0.00,#####,24.00,88888,1,5,377,377,
3761,3761,22/02/2021 21:37:24:690,292,257,1992,1,1,41,20.3,39.02,0.00,0.00,41,9.30,61,910.4,23.68,58.560,1.05,0.00,0.000,5,2342,0,#####,#####,#####,0.00,#####,51.81,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,77.000,7974.0,-7,1,#####,1,#####,7,0.00,31.00,9,18,#####,0.00,#####,24.00,88888,1,5,377,377,
3762,3762,22/02/2021 21:37:24:790,310,275,1992,1,1,41,23.8,36.08,0.00,0.00,41,9.69,61,910.4,23.68,58.590,1.04,0.00,0.000,5,2342,0,#####,#####,#####,0.00,#####,51.81,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,77.000,7974.0,-7,1,#####,1,#####,7,0.00,31.00,9,18,#####,0.00,#####,24.00,88888,1,5,377,377,
3763,3763,22/02/2021 21:37:24:890,327,292,1992,1,1,41,27.3,34.32,0.00,0.00,41,10.08,61,910.4,23.68,58.590,1.05,0.00,0.000,5,2690,0,#####,#####,#####,0.00,#####,48.28,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,76.000,7974.0,-6,1,#####,1,#####,7,0.00,31.00,5,17,#####,0.00,#####,24.50,88888,1,5,377,377,
3764,3764,22/02/2021 21:37:24:990,344,310,2506,1,1,41,30.8,32.16,0.00,0.00,41,10.51,61,910.4,23.68,58.620,1.04,0.00,0.000,5,2690,0,#####,#####,#####,0.00,#####,48.28,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,76.000,7974.0,-6,1,#####,1,#####,7,0.00,31.00,5,17,#####,0.00,#####,24.50,88888,2,5,377,377,
3765,3765,22/02/2021 21:37:25:90,362,328,2506,1,1,41,34.3,30.17,0.00,0.00,41,10.96,61,910.4,23.68,58.620,1.04,0.00,0.000,5,3012,0,#####,#####,#####,0.00,#####,47.10,#####,#####,#####,#####,14,#####,#####,40.000,90.00,0.00,2,76.000,7974.0,-5,1,#####,1,#####,7,0.00,31.00,2,17,#####,0.00,#####,32.00,88888,1,5,377,377,
